input,pred_after,GT
"Obstructing justice is sometimes an excuse used for police brutality which causes what in people? Answer Choices: (A) committing perjury (B) prosecution (C) attack (D) getting hurt (E) riot
The correct answer is (E) riot.  Obstructing justice is not an excuse for the police to be rude, and it may cause a riot.
Therefore, among A through E, the answer is \textbf{E}",E,D
"While washing clothes they became what when caught on the sharp object? Answer Choices: (A) damaged (B) wet clothes (C) wear out (D) torn (E) have fun
The correct answer is (D) torn. While washing, the clothes got caught on a sharp object, so they tore. 
Therefore, among A through E, the answer is \textbf{A}",A,D
"Seafood restaurants are used to draw tourists where? Answer Choices: (A) maine (B) shoe shop (C) city (D) boston (E) coastal cities
The correct answer is E) coastal cities.  Seafood restaurants are a common attraction in coastal cities, so they are used to draw tourists there.  Maine is a correct answer as well, so I  will  not be  wrong  2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2  2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2  2 2  2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2
Therefore, among A through E, the answer is \textbf{A}",A,E
"James's nice asked him about her grandfather. She was interested in learning about what? Answer Choices: (A) family tree (B) family reunion (C) babysitting (D) brother's house (E) heirlooms
The correct answer is A) family tree.
Therefore, among A through E, the answer is \textbf{A}",A,A
"James looked up and saw the start twinkling in the black yonder.  He marveled the sheer number of them and the size of what? Answer Choices: (A) universe (B) orbit (C) night sky (D) outer space (E) his wallet
The correct answer is (C) night sky.  James saw the start twinkling, so he is looking at the night sky.
Therefore, among A through E, the answer is \textbf{C}",C,A
"What would encourage someone to continue playing tennis? Answer Choices: (A) becoming tired (B) tennis elbow (C) exercise (D) hunger (E) victory
The correct answer is (E) victory.  After a victory, you will be more likely to want to play again.  The other options are not right.  2019 05 14 08 49 23 
Therefore, among A through E, the answer is \textbf{E}",E,E
"James found the sound relaxing.   It was so relaxing he almost did what despite his efforts? Answer Choices: (A) deep breathing (B) worried (C) fall asleep (D) invigorating (E) feeling good
The answer is C) fall asleep. The sentence says that the sound was so relaxing that he almost did something, and the only one that makes sense is that he was about to fall asleep. 
Therefore, among A through E, the answer is \textbf{C}",C,C
"What regions of a town would you have found a dime store? Answer Choices: (A) commercial building (B) old movie (C) small neighborhood (D) past (E) mall
A dime store was a type of small store, so the answer is not about the store itself. The correct answer is:

E) past

A dime store was a common type of store in the past, so you would have found one in a (E) past. 
Therefore, among A through E, the answer is \textbf{E}",E,C
"Where might an unused chess set be stored? Answer Choices: (A) toy store (B) michigan (C) living room (D) attic (E) cupboard
The correct answer is (D) attic or (E) cupboard. An unused chess set is likely to be stored in a place where you do not play with it, so it will be put away. 
Therefore, among A through E, the answer is \textbf{D}",D,E
"james told his son to settle down and be careful.  There were many frogs mating in the area, and James didn't want his son to do what to them? Answer Choices: (A) wander (B) migrate (C) scare (D) disturb (E) agitate
The correct answer is (D) disturb.  James saw the frogs, and he told his son to be careful with them, so his son was going to (disturb) the frogs.
Therefore, among A through E, the answer is \textbf{D}",D,D
"A man wants air conditioning while we watches the game on Saturday, where will it likely be installed? Answer Choices: (A) car (B) house (C) offices (D) park (E) movie theatre
The answer is (B) house. The man wants to watch the game at his home, so the air conditioning will be installed there. 
Therefore, among A through E, the answer is \textbf{B}",B,B
,,B
"Sailors drive many different types of boats, what type of boat involves their namesake. Answer Choices: (A) coming home (B) row boat (C) board ship (D) inflatable raft (E) sail boat
The correct answer is (E) sail boat. 
Therefore, among A through E, the answer is \textbf{E}",E,E
"Where could a person avoid the rain? Answer Choices: (A) bus stop (B) tunnel (C) synagogue (D) fairy tale (E) street corner
The correct answer is B) tunnel. A tunnel is a good place to avoid the rain. 
Therefore, among A through E, the answer is \textbf{B}",B,C
,,E
"Where will a cheap book be found? Answer Choices: (A) bookstore (B) classroom (C) discount store (D) school room (E) bedside table
The correct answer is (C) discount store.  A cheap book will be found at a discount store.
Therefore, among A through E, the answer is \textbf{C}",C,C
"John and James are idiots. They bought two tickets to the Falcons vs the Jets even though neither wanted to see the what? Answer Choices: (A) internet cafe (B) sporting event (C) pressing wrong buttons (D) obesity (E) hockey game
The answer is B) sporting event. The statement is saying that they bought tickets to a sporting event they did not want to see, so the correct answer is B. 
Therefore, among A through E, the answer is \textbf{B}",B,B
,,C
"Who do professors work with? Answer Choices: (A) methods of facts (B) teach courses (C) wear wrinkled tweed jackets (D) school students (E) state facts
The correct answer is (B) teach courses. Professors work with their students, and they teach courses. 
Therefore, among A through E, the answer is \textbf{A}",A,D
"Colorful anemone look somewhat like what object you find on window sills? Answer Choices: (A) intertidal zone (B) coral sea (C) under water (D) flower bed (E) florida keys
The correct answer is (D) flower bed.

Anemones are known for their colorful appearance, and you might find a fake one in a flower bed. 
Therefore, among A through E, the answer is \textbf{D}",D,D
"From where do aliens arrive? Answer Choices: (A) outer space (B) weekly world news (C) roswell (D) universe (E) mars
I think there may be some confusion! There is no way to know the answer, as there is no evidence of aliens. But I can still help you.  The correct answer is ( A ) outer space.  But, I will not be sure.  201 = 2 + 2  2  2  2  2  1  2  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1  1
Therefore, among A through E, the answer is \textbf{A}",A,A
"The hikers stopped to have a drink, simply put they what? Answer Choices: (A) had a party (B) were thirsty (C) refreshment (D) getting drunk (E) celebrating
The correct answer is B) were thirsty.
Therefore, among A through E, the answer is \textbf{B}",B,B
"When you get up in the morning before you begin work you should do what? Answer Choices: (A) apply for job (B) sleep (C) concentrate (D) shower (E) just do
I think you can choose from the options.  D is the one. The  Reply is:  D  A  was  I  needed  2  Reply  3  4  5  6  7  8  9  10  11  12  13  14  15  16  17  18  19  20  21  22  23  24  25  26  27  28  29  30  31  32  33    34  35  36  37  38  39                                                                                                            
Therefore, among A through E, the answer is \textbf{D}",D,D
"The kitten had nothing to dig it's claws into, so when it tried to stop it slid across what? Answer Choices: (A) living room (B) floor (C) warm place (D) carpet (E) farmhouse
The correct answer is (D) carpet. The kitten was trying to dig its claws into something, so it slid across the carpet. 
Therefore, among A through E, the answer is \textbf{D}",D,B
"If a person is trying to keep something in their hand what should they do? Answer Choices: (A) complete collection (B) own house (C) procrastinate (D) explode (E) have to hold
The correct answer is (E) have to hold.  The question is asking what the person should do, and the answer is that they have to hold the object in their hand.
Therefore, among A through E, the answer is \textbf{E}",E,E
,,D
"Playing baseball is a lot like any other sport, there is always a risk of what? Answer Choices: (A) sore muscles (B) errors (C) happiness (D) injury (E) fun
The correct answer is (D) injury.  Playing baseball is a sport, and you are more likely to get injured.  A  (  S  )  1  4  5  3  2  )  2  1  4  5  3  2  1  4  5  3  2  1  4  5  3  2  1  4  5  3  2  1  4  5  3  2  1  4  5   2  1  4  5   2  1  4  5   2  1  4  5                                                                                
Therefore, among A through E, the answer is \textbf{A}",A,D
